Streaming from http://sc.local/log (Ctrl-C to stop)

Time  State  Bat(V)  Drive(A)  Jack(A)  Aux(A)  Counter  Stable  Raw  DrHeat  JkHeat  AxHeat
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615AF10>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C6B0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C490>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C270>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C050>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C8D0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC34DA7130>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BDF0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BF00>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BCE0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615ACF0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B020>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615ABE0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615AE00>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615AAD0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B240>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B460>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B680>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C050>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C270>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C490>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C6B0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC34DA7130>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B8A0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BAC0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BBD0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B9B0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B790>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B570>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B350>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B130>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615A690>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615A250>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615A360>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C6B0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C490>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C270>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C050>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707CAF0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615A360>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615A250>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615A690>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B130>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B350>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B570>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B790>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B9B0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BBD0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BAC0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B8A0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B680>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C160>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C380>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C5A0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C7C0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B680>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B460>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B240>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615AAD0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615AE00>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615ABE0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B020>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615ACF0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BCE0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BF00>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BDF0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615AF10>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C7C0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C5A0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C380>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C160>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC34DA7130>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BDF0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BF00>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BCE0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615ACF0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B020>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615ABE0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615AE00>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615AAD0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B240>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B460>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B680>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C160>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C380>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C5A0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C7C0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3707C050>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC34DA7130>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B8A0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BAC0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BBD0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B9B0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B790>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B570>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B350>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B130>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615A690>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615A250>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615A360>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC37098050>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC37098270>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC37098490>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC370986B0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC34DA7130>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615AF10>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BDF0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BF00>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615BCE0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615ACF0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615B020>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
[stream] poll error: HTTPConnectionPool(host='sc.local', port=80): Max retries exceeded with url: /log (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001DC3615ABE0>: Failed to resolve 'sc.local' ([Errno 11001] getaddrinfo failed)"))
